Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
apache-atlas,84304,3.31,10,,0,,0,10,10,,8,10,,,0
tensorflow-hub,1666243,3.28,10,,0,,0,10,5,,10,0,,,10
subprocess32,1341356,3.28,10,0,0,,0,9,0,,8,10,,,10
testfixtures,821007,3.28,10,,0,,0,10,5,,10,0,,,10
algoliasearch,468765,3.28,10,,0,,0,10,1,,6,10,,,10
django-webpack-loader,300947,3.28,10,,0,,0,10,5,,10,0,,,10
requests-pkcs12,285489,3.28,10,0,0,,0,10,5,,10,0,,,10
asgi-lifespan,194039,3.28,10,,0,,0,10,5,,10,0,,,10
aws-embedded-metrics,193763,3.28,10,,0,,0,10,1,,6,10,,,10
pgi,84260,3.28,10,,0,,0,10,5,,10,0,,,10
grpc-google-iam-v1,12897755,3.25,10,,0,,0,10,2,,4,10,,,10
azure-storage-common,10027453,3.25,10,0,0,,0,10,0,,10,10,,,8
python-magic,4959651,3.25,10,0,0,,0,9,5,,10,0,,,10
azure-cosmosdb-table,4562424,3.25,10,0,0,,0,10,0,,10,10,,,8
azure-cosmosdb-nspkg,4282095,3.25,10,0,0,,0,10,0,,10,10,,,8
azure-storage-file,2782756,3.25,10,0,0,,0,10,0,,10,10,,,8
azure-storage-nspkg,1123110,3.25,10,0,0,,0,10,0,,10,10,,,8
notifiers,594695,3.25,10,0,0,10,0,10,1,,0,0,,0,7
pydocumentdb,243636,3.25,10,,0,,0,10,0,,10,10,,,8
pdm,216656,3.25,0,0,0,10,0,10,10,,6,0,,0,4
schedula,160849,3.25,10,0,0,10,0,10,0,,6,0,,0,4
mechanize,143577,3.25,10,0,0,,0,10,2,,10,4,,,10
azure-multiapi-storage,2238123,3.22,10,0,0,,0,10,1,,8,10,0,,8
face,1251841,3.22,10,0,0,,10,9,0,,10,0,,,8
feast,179281,3.22,10,,5,0,0,10,10,10,4,0,,0,0
django-elasticsearch-dsl,145868,3.22,10,,0,10,0,9,4,,6,0,0,0,0
django-better-admin-arrayfield,103723,3.22,10,0,0,10,0,10,0,,7,0,,0,3
hvac,10143318,3.19,10,,0,10,0,10,2,,8,0,0,0,0
umap-learn,748481,3.19,10,0,0,,0,10,10,,4,0,,,8
func-timeout,612898,3.19,10,0,0,,0,10,4,,10,0,,,10
pysnooper,210529,3.19,10,0,0,,0,10,4,,10,0,,,10
dsnparse,128644,3.19,10,0,0,,0,10,4,,10,0,,,10
oauth2-client,110876,3.19,10,0,0,,0,10,7,,10,0,,,7
pyspark-test,82443,3.19,10,,0,10,0,10,0,,5,0,0,0,4
google-cloud-aiplatform,5365291,3.16,10,,0,,0,10,10,,4,10,,,1
ipaddress,3916610,3.16,10,0,0,,10,9,0,,6,0,,,10
dbt-extractor,2333267,3.16,10,,0,10,0,10,2,,6,0,,0,1
ldap3,1684451,3.16,10,0,0,,0,9,4,,10,0,,,10
textblob,804162,3.16,10,0,0,,0,10,0,,10,10,0,,7
pydomo,215284,3.16,10,0,0,,0,10,5,,8,0,0,,10
tf-slim,134189,3.16,10,,0,,0,10,5,,8,0,,,10
pyreadstat,113380,3.16,8,0,0,,0,9,6,,10,0,,,10
dbt-snowflake,1832769,3.12,10,,0,0,0,10,10,,,0,0,0,10
dbt-redshift,930628,3.12,10,,0,0,0,10,10,,,0,0,0,10
dbt-bigquery,845230,3.12,10,,0,0,0,10,10,,,0,0,0,10
bz2file,701423,3.12,10,0,0,,10,0,0,,10,0,,,10
pytest-parallel,368459,3.12,10,0,0,10,0,10,0,,7,0,,0,2
pyathenajdbc,235825,3.12,10,,0,10,0,10,0,,7,0,0,0,2
inflection,8137256,3.09,10,,0,,0,10,3,,10,0,,,10
pydata-google-auth,5730382,3.09,10,,0,,0,10,3,,10,0,0,,10
ws4py,930485,3.09,10,,0,,0,10,3,,10,0,,,10
uplink,520811,3.09,10,,0,,0,10,3,,10,0,,,10
json-rpc,514852,3.09,10,,0,,0,10,3,,10,0,,,10
unidiff,436092,3.09,10,0,0,,0,10,3,,10,0,,,10
glfw,127733,3.09,8,0,0,,0,10,5,,10,0,0,,10
facets-overview,127161,3.09,10,0,0,,0,10,3,,10,0,,,10
boto,8283028,3.06,10,0,0,10,0,9,0,,8,0,,0,1
blendmodes,1491694,3.06,10,0,0,,0,10,0,,10,4,,,10
playsound,257432,3.06,10,0,0,,0,9,3,,10,0,,,10
stomp-py,215256,3.06,10,0,0,,0,10,5,,8,0,,,9
rake-nltk,199176,3.06,10,0,0,10,0,10,0,,6,0,,0,2
pyhive,2918153,3.03,10,,0,,0,9,4,,8,0,,,10
wasmer,313051,3.03,1,0,0,10,0,10,10,,4,0,0,0,2
wasmer-compiler-cranelift,272959,3.03,1,0,0,10,0,10,10,,4,0,0,0,2
dtale,211772,3.03,10,0,0,,0,10,10,,6,0,,,5
jsonpath-ng,16188477,3.00,10,0,0,,0,10,3,,10,0,,,9
torchdiffeq,1672549,3.00,10,0,0,,0,10,2,,10,0,,,10
genson,965292,3.00,10,,0,,0,10,2,,10,0,,,10
readability-lxml,269108,3.00,10,0,0,,0,10,2,,10,0,,,10
xlsx2csv,168330,3.00,10,0,0,,0,10,2,,10,0,,,10
multiprocessing-logging,138336,3.00,10,0,0,,0,10,2,,10,0,,,10
flask-debugtoolbar,106118,3.00,10,,0,,0,10,2,,10,0,,,10
django-graphql-jwt,93110,3.00,10,0,0,10,0,10,0,,8,0,,0,0
mccabe,23253767,2.97,10,0,0,,0,9,2,,10,0,,,10
cchardet,1062158,2.97,10,,0,10,0,9,0,,5,0,0,0,2
tbats,383582,2.97,10,0,0,,0,10,3,,8,0,,,10
rstr,364643,2.97,10,0,0,,0,9,2,,10,0,,,10
simple-settings,86484,2.97,10,0,0,10,0,10,0,,6,0,,0,1
ffmpeg-python,1175681,2.94,10,0,0,10,0,10,0,,7,0,,0,0
pymatting,461754,2.94,10,0,0,10,0,10,0,,7,0,,0,0
speechrecognition,433808,2.94,0,0,0,10,0,10,0,,7,0,,0,10
sql-formatter,188125,2.94,10,0,0,10,0,10,0,,7,0,,0,0
pyzbar,167833,2.94,10,0,0,10,0,10,0,,7,0,,0,0
django-nested-admin,157949,2.94,10,0,0,10,0,9,1,,6,0,,0,0
fastdownload,157318,2.94,10,0,0,10,0,10,0,,7,0,,0,0
validator-collection,108855,2.94,10,0,0,10,0,10,0,,7,0,,0,0
django-jazzmin,81405,2.94,10,0,0,10,0,10,0,,7,0,,0,0
astor,5983444,2.91,10,0,0,,0,10,1,,10,0,,,10
flask-cors,5554867,2.91,10,0,0,,0,10,4,,10,0,,,7
flask-restful,1617359,2.91,10,0,0,,0,10,1,,10,0,,,10
pyhumps,801243,2.91,10,,0,10,0,9,0,,7,0,,0,0
progress,483717,2.91,10,0,0,,0,10,1,,10,0,,,10
robotremoteserver,403342,2.91,10,0,0,,0,10,1,,10,0,,,10
django-mptt,346719,2.91,10,0,0,10,0,9,0,,7,0,,0,0
readthedocs-sphinx-ext,335172,2.91,10,,0,,0,10,1,,10,0,,,10
django-guardian,331269,2.91,10,,0,10,0,9,0,,7,0,,0,0
warcio,310020,2.91,10,0,0,,0,10,1,,10,0,,,10
credstash,216228,2.91,10,0,0,,0,10,0,,10,9,0,,5
python-socks,194860,2.91,10,0,0,,0,10,1,,10,0,,,10
mailjet-rest,194074,2.91,10,0,0,,0,10,2,,10,0,,,9
readerwriterlock,191862,2.91,10,0,0,,0,10,1,,10,0,,,10
chromedriver-autoinstaller,191306,2.91,10,0,0,,0,10,1,,10,0,,,10
forex-python,191215,2.91,10,,0,,0,10,1,,10,0,,,10
yagmail,142921,2.91,10,0,0,,0,10,1,,10,0,,,10
evdev,122353,2.91,10,0,0,,0,10,1,,10,0,0,,10
lithium-reducer,93725,2.91,10,,0,,0,10,1,,10,0,,,10
ipython-sql,92262,2.91,10,0,0,,0,10,1,,10,0,,,10
redis-py-cluster,1911648,2.88,10,0,2,,0,10,0,,10,0,0,,10
django-timezone-field,972218,2.88,10,0,0,10,0,10,0,,6,0,,0,0
cloudml-hypertune,323770,2.88,10,0,0,,0,9,1,,10,0,,,10
psycogreen,317316,2.88,10,0,0,,0,9,1,,10,0,,,10
ipyslickgrid,87245,2.88,10,0,0,10,0,10,0,,6,0,,0,0
asynctest,16897315,2.81,10,0,0,,0,10,0,,10,0,,,10
pickleshare,16245451,2.81,10,0,0,,0,10,0,,10,0,,,10
backcall,15966193,2.81,10,0,0,,0,10,0,,10,0,,,10
pytzdata,10004510,2.81,10,0,0,,0,10,0,,10,0,,,10
dataclasses,9016610,2.81,10,0,0,,0,10,0,,10,0,,,10
querystring-parser,8944929,2.81,10,0,0,,0,10,0,,10,0,,,10
rfc3339-validator,8068896,2.81,10,0,0,,0,10,0,,10,0,,,10
ordered-set,8059358,2.81,10,0,0,,0,10,0,,10,0,,,10
deprecation,8042127,2.81,10,0,0,,0,10,0,,10,0,,,10
kafka-python,7273575,2.81,10,0,0,,0,10,0,,10,0,,,10
rfc3986-validator,6219947,2.81,10,0,0,,0,10,0,,10,0,,,10
cligj,5541633,2.81,10,0,0,,0,10,0,,10,0,,,10
imagesize,5524629,2.81,10,0,0,,0,10,0,,10,0,,,10
texttable,5224321,2.81,10,0,0,,0,10,0,,10,0,,,10
monotonic,5220370,2.81,10,0,0,,0,10,0,,10,0,,,10
schema,4801727,2.81,10,0,0,,0,10,0,,10,0,,,10
atomicwrites,4761935,2.81,10,0,0,,0,10,0,,10,0,,,10
kfp-pipeline-spec,4589294,2.81,10,,0,,0,10,10,,,10,,,0
stringcase,4326505,2.81,10,0,0,,0,10,0,,10,0,,,10
pydot,4299148,2.81,10,,0,,0,10,0,,10,0,,,10
pymeeus,4228829,2.81,10,0,0,,0,10,0,,10,0,,,10
pytimeparse,4093359,2.81,10,0,0,,0,10,0,,10,0,0,,10
pathtools,3942272,2.81,10,0,0,,0,10,0,,10,0,,,10
python-editor,3837926,2.81,10,0,0,,0,10,0,,10,0,,,10
junit-xml,3686807,2.81,10,0,0,,0,10,0,,10,0,,,10
terminaltables,3256215,2.81,10,0,0,,0,10,0,,10,0,,,10
langcodes,3064862,2.81,10,0,0,,0,10,0,,10,0,,,10
user-agents,2694102,2.81,10,0,0,,0,10,0,,10,0,,,10
lunarcalendar,2381284,2.81,10,0,0,,0,10,0,,10,0,,,10
dynamodb-json,2371492,2.81,10,0,0,,0,10,0,,10,0,,,10
pkgconfig,2228054,2.81,10,0,0,,0,10,0,,10,0,,,10
yacs,2023170,2.81,10,0,0,,0,10,0,,10,0,,,10
pyrfc3339,2019035,2.81,10,0,0,,0,10,0,,10,0,0,,10
polling,1773037,2.81,10,0,0,,0,10,0,,10,0,,,10
pyaes,1729465,2.81,10,0,0,,0,10,0,,10,0,,,10
publication,1709053,2.81,10,0,0,,0,10,0,,10,0,,,10
gspread-dataframe,1706182,2.81,10,,0,,0,10,0,,10,0,,,10
clean-fid,1663125,2.81,10,0,0,,0,10,0,,10,0,,,10
cachy,1632428,2.81,10,0,0,,0,10,0,,10,0,,,10
chevron,1500750,2.81,10,0,0,,0,10,0,,10,0,,,10
pyxlsb,1429144,2.81,10,0,0,,0,10,0,,10,0,0,,10
dash,1384437,2.81,10,,0,,0,10,10,,10,0,,,0
snuggs,1371870,2.81,10,0,0,,0,10,0,,10,0,,,10
telethon-session-sqlalchemy,1327616,2.81,10,0,0,,0,10,0,,10,0,,,10
telethon-tgcrypto,1315748,2.81,10,0,0,,0,10,0,,10,0,,,10
pure-sasl,1259221,2.81,10,0,0,,0,10,0,,10,0,,,10
boto3-type-annotations,1223724,2.81,10,0,0,,0,10,0,,10,0,,,10
future-fstrings,1103008,2.81,10,0,0,,0,10,0,,10,0,,,10
sseclient-py,1052531,2.81,10,0,0,,0,10,0,,10,0,,,10
flaky,1042445,2.81,10,,0,,0,10,0,,10,0,0,,10
glob2,953738,2.81,10,0,0,,0,10,0,,10,0,,,10
j2cli,914686,2.81,10,0,0,,0,10,0,,10,0,,,10
python-logstash,906011,2.81,10,0,0,,0,10,0,,10,0,,,10
attrdict,873392,2.81,10,0,0,,0,10,0,,10,0,0,,10
blessings,858077,2.81,10,0,0,,0,10,0,,10,0,,,10
probableparsing,843678,2.81,10,0,0,,0,10,0,,10,0,,,10
ratelimiter,831223,2.81,10,0,0,,0,10,0,,10,0,,,10
usaddress,817586,2.81,10,0,0,,0,10,0,,10,0,,,10
fusepy,817351,2.81,10,0,0,,0,10,0,,10,0,,,10
recommonmark,785949,2.81,10,0,0,,0,10,0,,10,0,,,10
fastprogress,773298,2.81,10,0,0,,0,10,0,,10,0,,,10
pynndescent,764674,2.81,10,0,0,,0,10,4,,10,0,,,6
pytest-custom-exit-code,761746,2.81,10,0,0,,0,10,0,,10,0,,,10
click-spinner,755973,2.81,10,0,0,,0,10,0,,10,0,,,10
update-checker,752527,2.81,10,,0,,0,10,0,,10,0,,,10
pytest-ordering,733470,2.81,10,0,0,,0,10,0,,10,0,,,10
crypto,729216,2.81,10,0,0,,0,10,0,,10,0,,,10
eth-keys,686545,2.81,10,0,0,,0,10,0,,10,0,,,10
log-symbols,678368,2.81,10,0,0,,0,10,0,,10,0,,,10
spinners,661767,2.81,10,0,0,,0,10,0,,10,0,,,10
environs,647939,2.81,10,,0,,0,10,0,,10,0,,,10
pyorc,645852,2.81,10,0,0,,0,10,0,,10,0,,,10
gputil,633049,2.81,10,0,0,,0,10,0,,10,0,,,10
pygtrie,613286,2.81,10,0,0,,0,10,0,,10,0,,,10
roundrobin,612660,2.81,10,0,0,,0,10,0,,10,0,,,10
pretty-html-table,603080,2.81,10,0,0,,0,10,0,,10,0,,,10
ratelim,599703,2.81,10,0,0,,0,10,0,,10,0,,,10
cloudns-api,594569,2.81,10,0,0,,0,10,0,,10,0,,,10
fs-s3fs,588210,2.81,10,0,0,,0,10,0,,10,0,,,10
sqlalchemy-stubs,564127,2.81,10,0,0,,0,10,0,,10,0,,,10
jsonpath-rw-ext,557235,2.81,10,,0,,0,10,0,,10,0,,,10
pykwalify,555138,2.81,10,,0,,0,10,0,,10,0,0,,10
pyhdb,551261,2.81,10,0,0,,0,10,0,,10,0,0,,10
pyinotify,544746,2.81,10,0,0,,0,10,0,,10,0,,,10
gorilla,533122,2.81,10,0,0,,0,10,0,,10,0,,,10
graypy,530619,2.81,10,0,0,,0,10,0,,10,0,,,10
pyfarmhash,529199,2.81,10,0,0,,0,10,0,,10,0,,,10
ansicolors,529139,2.81,10,0,0,,0,10,0,,10,0,,,10
markuppy,528937,2.81,10,0,0,,0,10,0,,10,0,,,10
ecos,522889,2.81,10,0,0,,0,10,0,,10,0,,,10
random-password-generator,518007,2.81,10,,0,,0,10,0,,10,0,,,10
jieba,507402,2.81,10,,0,,0,10,0,,10,0,,,10
isoweek,498603,2.81,10,0,0,,0,10,0,,10,0,,,10
dateutils,496738,2.81,10,0,0,,0,10,0,,10,0,,,10
ccard,489073,2.81,10,0,0,,0,10,0,,10,0,,,10
uptime,487773,2.81,10,0,0,,0,10,0,,10,0,,,10
robotframework-stacktrace,486286,2.81,10,0,0,,0,10,0,,10,0,0,,10
pyjarowinkler,474751,2.81,10,0,0,,0,10,0,,10,0,,,10
colour,469551,2.81,10,0,0,,0,10,0,,10,0,,,10
livereload,468494,2.81,10,0,0,,0,10,0,,10,0,,,10
keyboard,462287,2.81,10,0,0,,0,10,0,,10,0,,,10
kafka,461211,2.81,10,0,0,,0,10,0,,10,0,,,10
arabic-reshaper,445096,2.81,10,0,0,,0,10,0,,10,0,0,,10
python3-logstash,440436,2.81,10,0,0,,0,10,0,,10,0,,,10
multiping,434262,2.81,10,0,0,,0,10,0,,10,0,,,10
jsonformatter,425901,2.81,10,0,0,,0,10,0,,10,0,,,10
jsonfield,418206,2.81,10,,0,,0,10,0,,10,0,0,,10
attr,413691,2.81,10,0,0,,0,10,0,,10,0,,,10
djangorestframework-jwt,412447,2.81,10,0,0,,0,10,0,,10,0,,,10
lunardate,404179,2.81,10,0,0,,0,10,0,,10,0,,,10
memoization,398382,2.81,10,0,0,,0,10,0,,10,0,,,10
missingno,398148,2.81,10,0,0,,0,10,0,,10,0,,,10
iso3166,397683,2.81,10,0,0,,0,10,0,,10,0,,,10
pysmi,390077,2.81,10,0,0,,0,10,0,,10,0,,,10
trafaret,370130,2.81,10,,0,,0,10,0,,10,0,,,10
imutils,364394,2.81,10,,0,,0,10,0,,10,0,,,10
xmlrunner,360965,2.81,10,0,0,,0,10,0,,10,0,,,10
parallel-ssh,357690,2.81,10,,0,,0,10,0,,10,0,,,10
varint,356691,2.81,10,0,0,,0,10,0,,10,0,,,10
pysnmp,355449,2.81,10,0,0,,0,10,0,,10,0,,,10
args,351354,2.81,10,0,0,,0,10,0,,10,0,,,10
untokenize,345463,2.81,10,0,0,,0,10,0,,10,0,,,10
flask-swagger-ui,344338,2.81,10,0,0,,0,10,0,,10,0,,,10
pylru,343047,2.81,10,0,0,,0,10,0,,10,0,,,10
pypd,342918,2.81,10,,0,,0,10,0,,10,0,,,10
bumpversion,341255,2.81,10,0,0,,0,10,0,,10,0,,,10
textdistance,340297,2.81,10,0,0,,0,10,0,,10,0,0,,10
invisible-watermark,331331,2.81,10,0,0,,0,10,0,,10,0,0,,10
python-string-utils,330788,2.81,10,0,0,,0,10,0,,10,0,,,10
arnparse,330025,2.81,10,,0,,0,10,0,,10,0,,,10
apispec-webframeworks,327072,2.81,10,,0,,0,10,0,,10,0,,,10
click-help-colors,326929,2.81,10,0,0,,0,10,0,,10,0,,,10
assertpy,326294,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-lazy-fixture,325035,2.81,10,0,0,,0,10,0,,10,0,,,10
shyaml,321075,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-pythonpath,320769,2.81,10,0,0,,0,10,0,,10,0,,,10
jstyleson,319104,2.81,10,0,0,,0,10,0,,10,0,,,10
django-csp,314510,2.81,10,0,0,,0,10,0,,10,0,,,10
quandl,310863,2.81,10,,0,,0,10,0,,10,0,,,10
dotmap,307208,2.81,10,0,0,,0,10,0,,10,0,,,10
keyvaultlib,306121,2.81,10,0,0,,0,10,0,,10,0,,,10
snapshottest,305744,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-dotenv,305041,2.81,10,0,0,,0,10,0,,10,0,,,10
jinja2-cli,304736,2.81,10,0,0,,0,10,0,,10,0,,,10
leb128,303081,2.81,10,0,0,,0,10,0,,10,0,,,10
jwt,299306,2.81,10,0,0,,0,10,0,,10,0,,,10
cdifflib,296768,2.81,10,0,0,,0,10,0,,10,0,,,10
yaml-config,292938,2.81,10,,0,,0,10,0,,10,0,,,10
braceexpand,292534,2.81,10,0,0,,0,10,0,,10,0,,,10
pyqrcode,289381,2.81,10,0,0,,0,10,0,,10,0,,,10
tdigest,287981,2.81,10,0,0,,0,10,0,,10,0,,,10
badx12,282842,2.81,10,0,0,,0,10,0,,10,0,,,10
ipcqueue,280892,2.81,10,0,0,,0,10,0,,10,0,,,10
whichcraft,274913,2.81,10,0,0,,0,10,0,,10,0,,,10
easygui,272559,2.81,10,0,0,,0,10,0,,10,0,,,10
docx2txt,271585,2.81,10,0,0,,0,10,0,,10,0,,,10
ddlparse,268372,2.81,10,0,0,,0,10,0,,10,0,,,10
pymp-pypi,264571,2.81,10,,0,,0,10,0,,10,0,,,10
testing-common-database,264045,2.81,10,0,0,,0,10,0,,10,0,,,10
pymannkendall,259744,2.81,10,0,0,,0,10,0,,10,0,,,10
python-openid,258694,2.81,10,0,0,,0,10,0,,10,0,,,10
vadersentiment,252311,2.81,10,0,0,,0,10,0,,10,0,,,10
names,251110,2.81,10,0,0,,0,10,0,,10,0,,,10
metaphone,250636,2.81,10,0,0,,0,10,0,,10,0,,,10
google-cloud-pipeline-components,250535,2.81,10,,0,,0,10,10,,,10,,,0
kwargs-only,249007,2.81,10,0,0,,0,10,0,,10,0,,,10
testing-postgresql,248341,2.81,10,0,0,,0,10,0,,10,0,,,10
python-levenshtein-wheels,244407,2.81,10,0,0,,0,10,0,,10,0,,,10
webassets,244199,2.81,10,0,0,,0,10,0,,10,0,,,10
html-text,240681,2.81,10,0,0,,0,10,0,,10,0,,,10
gender-guesser,236671,2.81,10,0,0,,0,10,0,,10,0,,,10
aspy-yaml,236450,2.81,10,0,0,,0,10,0,,10,0,,,10
coolname,233533,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-freezegun,233533,2.81,10,0,0,,0,10,0,,10,0,0,,10
escapism,226443,2.81,10,0,0,,0,10,0,,10,0,,,10
django-user-agents,224662,2.81,10,0,0,,0,10,0,,10,0,,,10
python-xlib,224484,2.81,10,,0,,0,10,0,,10,0,0,,10
pyphonetics,220827,2.81,10,0,0,,0,10,0,,10,0,,,10
httpagentparser,218449,2.81,10,0,0,,0,10,0,,10,0,,,10
marshmallow3-annotations,218107,2.81,10,0,0,,0,10,0,,10,0,,,10
ngram,215680,2.81,10,0,0,,0,10,0,,10,0,,,10
rrdtool,215243,2.81,10,0,0,,0,10,0,,10,0,,,10
multisig-hmac,213930,2.81,10,0,0,,0,10,0,,10,0,,,10
compressed-rtf,211045,2.81,10,0,0,,0,10,0,,10,0,,,10
asyncio-throttle,209582,2.81,10,0,0,,0,10,0,,10,0,,,10
setuptools-scm-git-archive,207069,2.81,10,0,0,,0,10,0,,10,0,,,10
bps-restpy,201910,2.81,10,0,0,,0,10,0,,10,0,,,10
jaconv,199437,2.81,10,,0,,0,10,0,,10,0,,,10
pandas-schema,193432,2.81,10,0,0,,0,10,0,,10,0,,,10
django-multiselectfield,191758,2.81,10,0,0,,0,10,0,,10,0,,,10
html-testrunner,191147,2.81,10,0,0,,0,10,0,,10,0,,,10
nanoid,187587,2.81,10,0,0,,0,10,0,,10,0,,,10
cursor,187371,2.81,10,0,0,,0,10,0,,10,0,0,,10
pygelf,187048,2.81,10,0,0,,0,10,0,,10,0,,,10
wordninja,186834,2.81,10,0,0,,0,10,0,,10,0,,,10
cookies,185594,2.81,10,0,0,,0,10,0,,10,0,,,10
stldecompose,181457,2.81,10,0,0,,0,10,0,,10,0,,,10
sphinx-basic-ng,180421,2.81,10,0,0,,0,10,0,,10,0,,,10
wmctrl,180058,2.81,10,0,0,,0,10,0,,10,0,,,10
hmsclient,177492,2.81,10,0,0,,0,10,0,,10,0,,,10
pcodedmp,177489,2.81,10,0,0,,0,10,0,,10,0,,,10
response,174839,2.81,10,0,0,,0,10,0,,10,0,0,,10
pytest-profiling,174405,2.81,10,,0,,0,10,0,,10,0,,,10
reprint,174077,2.81,10,0,0,,0,10,0,,10,0,,,10
model-index,172325,2.81,10,0,0,,0,10,0,,10,0,,,10
django-colorful,170048,2.81,10,0,0,,0,10,0,,10,0,,,10
value,169086,2.81,10,0,0,,0,10,0,,10,0,,,10
speedtest-cli,166385,2.81,10,0,0,,0,10,0,,10,0,,,10
mgzip,164962,2.81,10,0,0,,0,10,0,,10,0,0,,10
python-monkey-business,156857,2.81,10,,0,,0,10,0,,10,0,,,10
segtok,156808,2.81,10,0,0,,0,10,0,,10,0,,,10
pyaescrypt,156452,2.81,10,0,0,,0,10,0,,10,0,0,,10
cognitojwt,154487,2.81,10,0,0,,0,10,0,,10,0,,,10
torchsummary,153683,2.81,10,0,0,,0,10,0,,10,0,,,10
cronex,153530,2.81,10,0,0,,0,10,0,,10,0,,,10
aiohttp-socks,153399,2.81,10,0,0,,0,10,0,,10,0,,,10
flask-assets,150890,2.81,10,0,0,,0,10,0,,10,0,,,10
flake8-blind-except,149769,2.81,10,0,0,,0,10,0,,10,0,,,10
g2p-en,147900,2.81,10,0,0,,0,10,0,,10,0,,,10
littleutils,147091,2.81,10,0,0,,0,10,0,,10,0,,,10
psycopg2-pool,146719,2.81,10,,0,,0,10,0,,10,0,,,10
geckodriver-autoinstaller,146605,2.81,10,0,0,,0,10,0,,10,0,,,10
pytricia,146414,2.81,10,0,0,,0,10,0,,10,0,,,10
spacy-langdetect,145730,2.81,10,0,0,,0,10,0,,10,0,,,10
drf-jwt,144538,2.81,10,0,0,,0,10,0,,10,0,,,10
drf-jwt-2fa,142196,2.81,10,0,0,,0,10,0,,10,0,,,10
postgres,141888,2.81,10,0,0,,0,10,0,,10,0,,,10
email-reply-parser,141135,2.81,10,,0,,0,10,0,,10,0,,,10
cpuset-py3,138985,2.81,10,0,0,,0,10,0,,10,0,,,10
mockredispy,138474,2.81,10,0,0,,0,10,0,,10,0,,,10
zipcodes,137823,2.81,10,0,0,,0,10,0,,10,0,,,10
kconfiglib,135542,2.81,10,0,0,,0,10,0,,10,0,,,10
flake8-coding,134977,2.81,10,0,0,,0,10,0,,10,0,,,10
pygerduty,132731,2.81,10,0,0,,0,10,0,,10,0,,,10
mega-py,131335,2.81,10,0,0,,0,10,0,,10,0,,,10
certipy,130789,2.81,10,0,0,,0,10,0,,10,0,,,10
durationpy,128983,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-vcr,128973,2.81,10,0,0,,0,10,0,,10,0,,,10
teradata,128719,2.81,10,0,0,,0,10,0,,10,0,,,10
placebo,127338,2.81,10,0,0,,0,10,0,,10,0,,,10
ldapdomaindump,126943,2.81,10,0,0,,0,10,0,,10,0,,,10
pyarrowfs-adlgen2,126301,2.81,10,0,0,,0,10,0,,10,0,,,10
infi-systray,125217,2.81,10,0,0,,0,10,0,,10,0,,,10
prettierfier,124931,2.81,10,0,0,,0,10,0,,10,0,,,10
azureml,123926,2.81,10,0,0,,0,10,0,,10,0,,,10
pytest-shutil,123096,2.81,10,,0,,0,10,0,,10,0,,,10
dbutils-typehint,122711,2.81,10,,0,,0,10,0,,10,0,,,10
fnvhash,121751,2.81,10,0,0,,0,10,0,,10,0,,,10
nlpaug,121346,2.81,10,0,0,,0,10,0,,10,0,,,10
prettyprinter,121229,2.81,10,0,0,,0,10,0,,10,0,,,10
table-logger,120835,2.81,10,0,0,,0,10,0,,10,0,,,10
opentracing-instrumentation,120617,2.81,10,,0,,0,10,0,,10,0,,,10
py3nvml,119364,2.81,10,0,0,,0,10,0,,10,0,,,10
jismesh,117803,2.81,10,0,0,,0,10,0,,10,0,,,10
nameof,117519,2.81,10,0,0,,0,10,0,,10,0,,,10
git-url-parse,116244,2.81,10,0,0,,0,10,0,,10,0,,,10
luhn,116143,2.81,10,0,0,,0,10,0,,10,0,,,10
l18n,115120,2.81,10,0,0,,0,10,0,,10,0,,,10
unidic-lite,113687,2.81,10,0,0,,0,10,0,,10,0,,,10
ssm-parameter-store,113081,2.81,10,0,0,,0,10,0,,10,0,,,10
pyscrypt,112863,2.81,10,0,0,,0,10,0,,10,0,,,10
fabric3,112398,2.81,10,0,0,,0,10,0,,10,0,,,10
businesstimedelta,111911,2.81,10,0,0,,0,10,0,,10,0,,,10
django-dotenv,111606,2.81,10,,0,,0,10,0,,10,0,,,10
flake8-noqa,110203,2.81,10,0,0,,0,10,0,,10,0,,,10
setoptconf-tmp,109531,2.81,10,0,0,,0,10,0,,10,0,,,10
gspread-formatting,109386,2.81,10,,0,,0,10,0,,10,0,,,10
timeloop,108728,2.81,10,0,0,,0,10,0,,10,0,,,10
pyvi,108086,2.81,10,0,0,,0,10,0,,10,0,,,10
pytabcmd,106133,2.81,10,0,0,,0,10,0,,10,0,,,10
ethereum-dasm,105418,2.81,10,0,0,,0,10,0,,10,0,,,10
twofish,104352,2.81,10,0,0,,0,10,0,,10,0,,,10
cgroupspy,104153,2.81,10,0,0,,0,10,0,,10,0,0,,10
trufflehogregexes,104123,2.81,10,0,0,,0,10,0,,10,0,,,10
flake8-markdown,103791,2.81,10,,0,,0,10,0,,10,0,,,10
