Package,Downloads,Overall,Binary-Artifacts,Branch-Protection,CII-Best-Practices,Dangerous-Workflow,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities
google-play-scraper,89651,4.66,10,,0,10,0,10,7,,9,0,,0,10
google-auth,76070704,4.62,10,,0,,10,10,10,,4,10,,,10
google-cloud-storage,36072937,4.62,10,,0,,10,10,10,,4,10,,,10
google-cloud-bigquery,27127172,4.62,10,,0,,10,10,10,,4,10,,,10
oscrypto,23450918,4.62,10,0,0,10,10,10,0,,9,0,,0,10
tenacity,22646685,4.62,10,,0,10,0,10,8,,7,0,,0,10
keyring,22523196,4.62,10,0,0,10,0,10,10,,4,0,,0,10
kubernetes,13121392,4.62,10,,0,10,0,10,10,,0,10,,0,6
jsonpickle,8654057,4.62,10,0,0,10,10,10,2,,6,0,,0,10
stack-data,7892347,4.62,10,0,0,10,10,10,2,,6,0,,0,10
fastavro,7239506,4.62,10,0,0,10,0,10,10,,4,0,0,0,10
opencv-python,7045364,4.62,10,,0,10,0,10,10,,4,0,,0,10
google-cloud-appengine-logging,4689004,4.62,10,,0,10,0,10,4,,3,10,,0,10
geoip2,3786948,4.62,10,,0,10,0,10,8,,7,0,,0,10
parse,3037434,4.62,10,0,0,10,10,10,0,,9,0,,0,10
opencv-python-headless,2883031,4.62,10,,0,10,0,10,10,,4,0,,0,10
cookiecutter,1978305,4.62,10,,0,10,0,10,2,10,6,0,,0,10
pyee,1944538,4.62,10,0,0,10,0,10,8,,7,0,,0,10
bracex,1486799,4.62,10,,0,10,0,10,2,10,6,0,,0,10
category-encoders,1162677,4.62,10,0,0,10,0,10,10,10,6,0,,0,2
opencv-contrib-python,821848,4.62,10,,0,10,0,10,10,,4,0,,0,10
pytesseract,790107,4.62,10,0,0,10,0,10,8,,7,0,,0,10
testcontainers,671464,4.62,10,,0,10,0,10,10,,4,0,,0,10
albumentations,588670,4.62,10,,0,10,0,10,10,,4,0,,0,10
igraph,559978,4.62,10,,0,10,0,10,10,,4,0,0,0,10
shtab,557984,4.62,10,,0,10,0,9,9,,6,0,0,0,10
aiodataloader,450912,4.62,10,0,0,10,0,10,8,,7,0,,0,10
line-profiler,379200,4.62,10,,0,10,0,9,9,,6,0,,0,10
google-cloud-common,347168,4.62,10,,0,10,0,10,4,,3,10,,0,10
pip-licenses,270809,4.62,10,0,0,10,0,10,10,,4,0,,0,10
griffe,258265,4.62,10,0,0,10,0,10,10,,4,0,,0,10
yamlpath,249325,4.62,10,,0,10,0,10,2,10,6,0,0,0,10
mkdocstrings,232282,4.62,10,,0,10,0,10,10,,4,0,,0,10
ecs-logging,196953,4.62,10,,0,10,0,10,2,,6,10,0,0,10
docxtpl,176298,4.62,10,0,0,10,0,10,8,,7,0,,0,10
django-colorfield,174630,4.62,10,,0,10,0,10,10,10,6,3,,0,0
prometheus-fastapi-instrumentator,142287,4.62,10,,0,10,0,10,10,,4,0,,0,10
mkdocstrings-python,141893,4.62,10,0,0,10,0,10,10,,4,0,,0,10
opencv-contrib-python-headless,136865,4.62,10,,0,10,0,10,10,,4,0,,0,10
funcx-endpoint,136181,4.62,10,,0,10,0,10,10,,4,0,,0,10
xopen,129640,4.62,10,0,0,10,0,10,2,10,6,0,,0,10
funcx,120752,4.62,10,,0,10,0,10,10,,4,0,,0,10
hidapi,114409,4.62,10,0,0,10,0,9,1,,8,10,,0,10
skyfield-data,107467,4.62,10,0,0,10,0,10,8,,7,0,,0,10
pytorch-ignite,105284,4.62,10,,0,10,0,10,10,,4,0,,0,10
globus-compute-sdk,103684,4.62,10,,0,10,0,10,10,,4,0,,0,10
django-autoslug,102817,4.62,10,0,0,10,0,10,8,,7,0,0,0,10
mkdocs-minify-plugin,97421,4.62,10,0,0,10,0,10,8,,7,0,,0,10
pytest-recording,91964,4.62,10,0,0,10,0,10,6,10,,0,,0,10
ibis-framework,90573,4.62,10,,0,10,0,10,10,,4,0,0,0,10
kivy,86052,4.62,10,,0,10,0,10,10,,4,0,0,0,10
pypsrp,83013,4.62,10,0,0,10,0,10,2,10,6,0,,0,10
cloudfoundry-client,82011,4.62,10,0,0,10,0,10,10,,7,0,,0,8
ale-py,76831,4.62,10,0,0,10,0,10,10,,4,0,0,0,10
idna,230583251,4.59,10,,0,10,10,10,1,,7,0,,0,10
mypy,9533982,4.59,10,,0,10,0,9,10,,4,0,,0,10
zeep,7655769,4.59,10,,0,10,0,9,2,10,6,0,,0,10
pyathena,5795641,4.59,10,,0,10,0,10,10,,8,0,0,0,7
cx-oracle,2476827,4.59,10,,0,,10,9,6,,10,10,,,10
pydeprecate,1844838,4.59,10,,2,10,0,10,3,10,6,0,,0,8
gcovr,1533571,4.59,10,,0,10,0,9,10,,4,0,0,0,10
aws-cdk-core,1032339,4.59,0,,0,10,0,10,10,,4,10,8,0,5
yamale,983648,4.59,10,,0,10,0,10,1,,7,10,,0,10
aws-cdk-cx-api,972564,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-region-info,746731,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-iam,733769,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-cloud-assembly-schema,733536,4.59,0,,0,10,0,10,10,,4,10,8,0,5
parsimonious,720557,4.59,10,0,0,10,10,10,1,,7,0,,0,10
aws-cdk-lib,649401,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-cloudwatch,602710,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-kms,556067,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-events,528674,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-s3,527426,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-ec2,511308,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-logs,477810,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-lambda,467921,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-lambda-python-alpha,456131,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-s3-assets,438708,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-ssm,425890,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-sqs,398287,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-applicationautoscaling,398198,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-ecr,376473,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-ecr-assets,374169,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-apigatewayv2-alpha,369501,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-sns,366270,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-autoscaling-common,362350,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-efs,361317,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-codeguruprofiler,360632,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-assets,353445,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-signer,337633,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-secretsmanager,313511,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-sam,301078,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-codestarnotifications,283841,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-certificatemanager,258567,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-synthetics-alpha,254342,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-cloudformation,254243,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-redshift-alpha,253574,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-elasticloadbalancingv2,247618,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-route53,239644,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-custom-resources,229290,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-autoscaling,217275,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-kinesis,211801,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-stepfunctions,209593,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-sns-subscriptions,209266,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-apigateway,203472,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-elasticloadbalancing,199624,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-cognito,197642,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-events-targets,196120,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-ecs,194439,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-codebuild,192663,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-dynamodb,188094,4.59,0,,0,10,0,10,10,,4,10,8,0,5
sqllineage,183269,4.59,10,,0,10,0,10,10,,5,0,0,0,9
aws-cdk-aws-cloudfront,181814,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-autoscaling-hooktargets,177518,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-codecommit,175042,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-route53-targets,173758,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-servicediscovery,171040,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-acmpca,164908,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-globalaccelerator,156232,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-apigatewayv2-integrations-alpha,155939,4.59,0,,0,10,0,10,10,,4,10,8,0,5
drf-writable-nested,141618,4.59,10,,0,10,0,9,2,10,6,0,,0,10
aws-cdk-aws-s3-notifications,138306,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-codepipeline,134654,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-glue-alpha,126978,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-appsync-alpha,124174,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-kinesisfirehose,120584,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-lambda-event-sources,107487,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-stepfunctions-tasks,92817,4.59,0,,0,10,0,10,10,,4,10,8,0,5
blosc,90088,4.59,10,,0,10,0,9,2,10,6,0,,0,10
aws-cdk-aws-codedeploy,89002,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-batch,87660,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-codepipeline-actions,85853,4.59,0,,0,10,0,10,10,,4,10,8,0,5
textstat,78756,4.59,10,0,0,10,0,10,1,,7,10,0,0,10
aws-cdk-aws-kinesisfirehose-alpha,77565,4.59,0,,0,10,0,10,10,,4,10,8,0,5
aws-cdk-aws-kinesisfirehose-destinations-alpha,76711,4.59,0,,0,10,0,10,10,,4,10,8,0,5
scipy,52596393,4.56,10,,0,,10,10,10,,4,9,0,,10
portalocker,30023450,4.56,10,0,0,10,0,10,0,,6,0,8,0,10
lz4,6246576,4.56,10,,0,10,0,10,0,10,8,0,,0,10
tensorflow-probability,912685,4.56,10,,0,10,0,10,10,,3,0,,0,10
torchdata,851739,4.56,10,,0,10,0,10,10,,6,0,,0,8
sparkmeasure,713640,4.56,10,0,0,10,0,10,6,,9,0,,0,10
pulumi,581389,4.56,10,,0,0,10,10,10,,0,10,8,0,4
discord-py,384366,4.56,8,0,0,10,0,10,10,,6,0,,0,10
sphinx-design,285702,4.56,10,,0,10,0,10,8,,6,0,,0,10
vulture,278057,4.56,10,0,0,10,0,10,8,,6,0,,0,10
simple-ddl-parser,271262,4.56,10,,0,10,0,10,8,,6,0,,0,10
discord,155598,4.56,8,0,0,10,0,10,10,,6,0,,0,10
pysqlite3-binary,139599,4.56,10,0,0,10,0,10,6,,9,0,,0,10
decopatch,133389,4.56,10,0,0,10,0,10,0,10,8,0,,0,10
pyinstrument-cext,116304,4.56,10,0,0,10,0,10,0,10,8,0,0,0,10
pysqlite3,86728,4.56,10,0,0,10,0,10,6,,9,0,,0,10
discord-py-self,79733,4.56,8,,0,10,0,10,10,,6,0,,0,10
async-timeout,59165581,4.53,10,,0,10,0,9,0,,8,10,0,0,10
opt-einsum,9022456,4.53,10,,0,10,10,10,1,,6,0,,0,10
google-cloud-logging,5410244,4.53,10,,0,,10,10,9,,4,10,,,10
pika,3306853,4.53,10,,2,10,0,10,7,,6,0,0,0,10
requests-mock,3133417,4.53,10,,0,10,0,10,1,10,6,0,0,0,10
ephem,2618747,4.53,10,0,0,10,0,9,0,10,8,0,,0,10
elasticsearch-dsl,2599036,4.53,10,,0,10,0,10,1,,6,10,0,0,10
oldest-supported-numpy,2442371,4.53,10,0,0,10,0,10,1,,7,9,,0,10
pycares,1815474,4.53,10,0,0,10,0,10,1,10,6,0,,0,10
google-cloud-os-login,1780385,4.53,10,,0,10,0,10,3,,3,10,,0,10
dacite,1689150,4.53,10,0,0,10,0,10,1,10,6,0,,0,10
scons,1421163,4.53,9,0,0,10,0,10,10,,4,0,0,0,10
aioboto3,619942,4.53,10,,0,10,0,10,8,,7,0,,0,9
webrtcvad-wheels,600393,4.53,10,0,0,10,0,9,0,10,8,0,,0,10
falcon,575293,4.53,10,,0,10,0,10,9,,4,0,0,0,10
stackprinter,385093,4.53,10,,0,10,0,10,1,10,6,0,,0,10
pyro-ppl,343865,4.53,10,,5,10,0,10,10,,0,0,,0,10
suds,289587,4.53,10,,0,10,0,10,1,10,6,0,,0,10
xattr,283330,4.53,10,,0,10,0,9,0,10,8,0,0,0,10
utm,280355,4.53,10,0,0,10,0,10,1,10,6,0,0,0,10
curatorbin,259176,4.53,10,0,0,10,0,0,0,,9,0,,9,10
wurlitzer,229189,4.53,10,,0,10,0,10,1,10,6,0,,0,10
mwparserfromhell,225574,4.53,10,0,0,10,0,10,1,10,6,0,,0,10
suds-community,217923,4.53,10,,0,10,0,10,1,10,6,0,,0,10
sqlalchemy-mixins,216655,4.53,10,0,0,10,0,10,7,,7,0,,0,10
backports-datetime-fromisoformat,151250,4.53,10,,0,10,0,10,1,10,6,0,,0,10
pyre2,135302,4.53,10,0,0,10,0,10,1,10,6,0,0,0,10
tavern,132391,4.53,10,,0,10,0,10,10,,4,0,,0,9
prawcore,120044,4.53,10,,0,10,0,10,5,,10,0,,0,10
symspellpy,86739,4.53,10,0,0,10,0,10,3,10,6,0,,0,8
colorama,117536604,4.50,10,0,0,10,0,10,0,,7,10,,0,10
oauthlib,77385937,4.50,10,,0,10,10,10,0,,7,0,,0,10
decorator,62544025,4.50,10,0,0,10,10,10,0,,7,0,,0,10
mako,20195351,4.50,10,0,0,10,10,10,0,,7,0,,0,10
tinycss2,11199326,4.50,10,0,0,10,10,10,0,,7,0,,0,10
sendgrid,7191147,4.50,10,,0,10,0,10,6,10,4,0,,0,6
python3-openid,2457958,4.50,10,0,0,10,10,10,0,,7,0,,0,10
pulp,1036041,4.50,4,0,0,10,0,9,7,10,6,0,,0,10
dparse,654176,4.50,10,,0,10,0,10,0,10,7,0,,0,10
portpicker,624591,4.50,10,,0,10,0,10,0,,7,10,,0,10
codecov,588701,4.50,10,0,0,10,0,10,0,,7,10,,0,10
aiormq,531744,4.50,10,0,0,10,0,9,10,,4,0,,0,9
pastedeploy,512497,4.50,10,0,0,10,0,10,0,,7,10,,0,10
testtools,458252,4.50,10,,0,10,0,9,7,,7,0,,0,10
pyshp,402806,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
pytest-split,336752,4.50,10,,0,10,0,10,10,,2,0,,0,10
plotly-resampler,316086,4.50,10,,0,10,0,10,10,,8,0,,0,6
importlab,306855,4.50,10,0,0,10,0,10,0,,7,10,,0,10
plaster-pastedeploy,306241,4.50,10,0,0,10,0,10,0,,7,10,,0,10
markdownify,301223,4.50,10,0,0,10,10,10,0,,7,0,,0,10
fpdf2,285699,4.50,10,,0,10,0,10,10,,2,0,,0,10
aiopg,217339,4.50,10,,0,10,0,10,0,,7,10,0,0,10
ajsonrpc,188501,4.50,10,0,0,10,0,10,0,,7,10,,0,10
authcaptureproxy,184039,4.50,10,,0,10,0,10,0,10,4,3,0,0,10
pipelinewise-singer-python,175970,4.50,10,,0,10,0,10,0,,7,10,,0,10
datefinder,173107,4.50,10,0,0,10,0,10,0,10,7,0,,0,10
django-coverage-plugin,168658,4.50,10,0,0,10,0,10,0,,7,10,,0,10
patchelf,166438,4.50,0,0,0,10,0,10,10,,8,9,0,0,10
pylink-square,157238,4.50,10,,0,10,0,9,2,10,6,0,,0,9
nutter,147210,4.50,10,,0,10,0,10,0,,7,10,,0,10
nbval,127722,4.50,10,0,0,10,0,9,1,10,6,0,,0,10
pyrate-limiter,119940,4.50,10,,0,10,0,10,10,,8,0,0,0,6
codeguru-profiler-agent,115584,4.50,10,,0,10,0,10,0,,7,10,,0,10
idf-component-manager,101988,4.50,10,0,0,10,0,10,10,,2,0,,0,10
whatthepatch,101644,4.50,10,,0,10,0,10,0,10,7,0,0,0,10
qiskit-aer,96389,4.50,10,,0,10,0,10,10,,2,0,,0,10
salt-lint,92779,4.50,10,,0,10,0,10,2,10,4,0,,0,10
avro-validator,81473,4.50,10,,0,10,0,10,0,10,7,0,,0,10
base64io,77593,4.50,10,,0,10,0,10,0,,7,10,,0,10
gitdb,29928531,4.47,10,0,0,10,10,9,0,,7,0,,0,10
zope-event,7930543,4.47,10,,0,10,0,9,0,,7,10,,0,10
sphinx,7668537,4.47,10,,0,10,0,9,10,,2,0,,10,0
streamlit,1542830,4.47,9,,0,10,0,10,10,,3,0,,0,10
tempora,1347974,4.47,10,0,0,10,0,10,7,,6,0,,0,10
hydra-core,1309291,4.47,9,,0,10,0,10,10,,9,9,,0,0
motor,1036998,4.47,10,,0,10,0,10,7,,6,0,,0,10
gitdb2,945882,4.47,10,0,0,10,10,9,0,,7,0,,0,10
haversine,919166,4.47,10,,0,10,0,10,10,,3,0,,0,9
parsel,864913,4.47,10,0,0,10,0,10,10,,3,0,,0,9
aws-lambda-builders,638801,4.47,10,,0,10,0,10,10,,2,10,,0,3
django-ses,467193,4.47,10,0,0,10,0,10,8,,6,0,,0,9
aiokafka,410688,4.47,2,0,0,10,0,10,3,10,4,10,,0,10
pyramid,348987,4.47,10,,0,10,0,9,0,,7,10,,0,10
scikeras,319196,4.47,10,,0,10,0,10,7,,6,0,,0,10
bigflow,211882,4.47,10,,0,10,0,9,10,,5,0,,0,8
zope-deferredimport,200159,4.47,10,,0,10,0,9,0,,7,10,,0,10
django-braces,178612,4.47,10,,0,10,0,10,7,,6,0,,0,10
devtools,136877,4.47,10,,0,10,0,10,7,,6,0,,0,10
lief,116921,4.47,7,0,0,10,0,10,10,,6,0,0,0,10
tcod,115409,4.47,10,,0,10,0,10,8,,6,0,,0,9
pyramid-jinja2,106502,4.47,10,0,0,10,0,9,0,,7,10,,0,10
auditwheel,88337,4.47,6,0,0,10,0,9,10,,8,0,,0,10
zope-schema,87547,4.47,10,,0,10,0,9,0,,7,10,,0,10
python-bitcoinlib,75611,4.47,10,0,0,,0,9,10,,10,0,8,,10
setuptools,228492361,4.44,0,0,0,10,10,10,10,,6,0,,0,10
isodate,63765041,4.44,10,0,0,10,10,10,0,,6,0,,0,10
python-dotenv,25633201,4.44,10,0,0,10,0,10,6,,7,0,,0,10
h11,24567888,4.44,10,,0,10,10,10,0,,6,0,,0,10
pyflakes,16852086,4.44,10,0,0,10,0,10,6,,7,0,,0,10
colorlog,6515651,4.44,10,,0,10,0,10,0,10,6,0,,0,10
uvloop,4355875,4.44,10,,0,10,0,10,0,10,6,0,,0,10
xxhash,4272400,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
httptools,3714421,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
preshed,3677549,4.44,10,0,0,10,0,10,6,,7,0,,0,10
resampy,3455376,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
click-man,3009474,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
blessed,2440273,4.44,10,,0,10,0,10,6,,7,0,,0,10
pdfminer-six,2360263,4.44,10,,0,10,0,10,0,10,6,0,0,0,10
h3,2063516,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
findspark,1997585,4.44,10,,0,10,0,10,0,10,6,0,,0,10
realesrgan,1971013,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
telegraph,1843627,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
aiodns,1768549,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
service-identity,1759357,4.44,10,,0,10,0,10,0,,6,10,,0,10
lru-dict,1533299,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
python-engineio,1430023,4.44,10,0,0,10,0,10,10,,6,10,,0,0
aioredis,1389056,4.44,10,,0,10,0,10,0,,6,10,0,0,10
yappi,1340227,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
fs,1329790,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
textparser,1322302,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pytest-random-order,1304678,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pytest-localserver,1246332,4.44,10,,0,10,0,10,0,10,6,0,,0,10
colorful,1184840,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
junitparser,1153464,4.44,10,0,0,10,0,9,3,10,2,0,,0,10
python-crfsuite,1104291,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pyppmd,1070245,4.44,10,0,0,10,0,10,0,,6,10,,0,10
multivolumefile,1060664,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
aiohttp-retry,1005323,4.44,10,,0,10,0,10,0,10,6,0,,0,10
av,851318,4.44,10,,0,10,0,10,0,10,6,0,,0,10
mkdocs-material-extensions,784507,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
branca,762375,4.44,10,,0,10,0,10,0,10,6,0,,0,10
petl,741650,4.44,10,,0,10,0,10,0,10,6,0,,0,10
base58,741087,4.44,10,,0,10,0,10,0,10,6,0,,0,10
pamqp,726795,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
newrelic-telemetry-sdk,692561,4.44,10,,0,10,0,10,0,,6,10,,0,10
splunk-sdk,690432,4.44,10,,0,10,0,10,0,10,6,0,,0,10
pyvirtualdisplay,686635,4.44,10,,0,10,0,10,6,,7,0,,0,10
pylint-django,655611,4.44,10,0,0,10,0,10,0,,7,9,0,0,10
userpath,654374,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
ansi2html,635294,4.44,10,,0,10,0,10,0,10,6,0,,0,10
sphinx-copybutton,612661,4.44,10,,0,10,0,10,5,10,6,0,,0,5
editdistance,561076,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
strawberry-graphql,558004,4.44,10,,0,10,0,10,10,,4,0,0,0,8
cbor2,544405,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
chex,438921,4.44,10,,0,10,0,10,10,,7,0,,0,6
optax,408910,4.44,10,,0,10,0,10,10,,7,0,,0,6
logzero,400033,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
zopfli,398277,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
pyclipper,377568,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
geoip2-tools,356744,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
openapi-schema-pydantic,328686,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
google-cloud-dns,328298,4.44,10,,0,10,0,10,2,,3,10,,0,10
sphinx-tabs,316715,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
aws-secretsmanager-caching,299598,4.44,10,,0,10,0,10,0,,6,10,,0,10
apipkg,289112,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pytest-flask,288315,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
pip-requirements-parser,286346,4.44,10,,0,10,0,10,0,10,6,0,,0,10
brotlicffi,260443,4.44,10,,0,10,0,10,0,10,6,0,,0,10
cvdupdate,252941,4.44,10,,0,10,0,10,0,10,6,0,,0,10
python-semantic-release,231388,4.44,10,0,0,10,0,10,8,,4,0,0,0,10
brotlipy,229046,4.44,10,,0,10,0,10,0,10,6,0,,0,10
pep562,226316,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
awsiotpythonsdk,214091,4.44,10,,0,10,0,10,0,,6,10,,0,10
m2r2,195275,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
mockito,190525,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
gym-notices,187068,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
optbinning,183577,4.44,10,0,0,10,0,10,10,,7,0,,0,6
aiostream,183294,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
tableschema,180919,4.44,10,,0,10,0,10,0,10,6,0,,0,10
crc32c,177530,4.44,10,,0,10,0,10,0,10,6,0,,0,10
gymnasium-notices,167301,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
amundsen-rds,163491,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
ldaptor,156349,4.44,10,,0,10,0,10,0,10,6,0,,0,10
dag-factory,151852,4.44,10,,0,10,0,10,8,,4,0,,0,10
py-moneyed,144571,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
distrax,142804,4.44,10,0,0,10,0,10,6,,7,0,,0,10
easy-thumbnails,134050,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
sphinx-togglebutton,128454,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
ipyvue,122745,4.44,10,0,0,10,0,10,10,10,6,0,,0,0
versioningit,120658,4.44,10,0,0,10,0,10,8,,4,0,0,0,10
recordlinkage,119602,4.44,10,0,0,10,0,10,0,10,6,0,0,0,10
actions-toolkit,118453,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
beautifultable,106985,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
hiyapyco,105974,4.44,10,,0,10,0,10,6,,7,0,,0,10
sphinx-panels,102447,4.44,10,,0,10,0,10,0,10,6,0,,0,10
condor-git-config,99612,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
funcparserlib,99484,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
google-cloud-runtimeconfig,90501,4.44,10,,0,10,0,10,2,,3,10,,0,10
wikipedia-api,89145,4.44,10,,0,10,0,10,0,10,6,0,,0,10
mkdocs-monorepo-plugin,85606,4.44,10,,0,10,0,10,0,10,6,0,,0,10
datapackage,83170,4.44,10,,0,10,0,10,0,10,6,0,,0,10
python-binary-memcached,81464,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
paramiko-expect,79133,4.44,10,0,0,10,0,10,0,10,6,0,,0,10
hypothesis-jsonschema,78386,4.44,10,0,0,10,0,10,6,,7,0,,0,10
bowler,76440,4.44,10,,0,10,0,10,0,,7,9,,0,10
pyartifactory,76027,4.44,10,,0,10,0,10,10,,4,0,,0,8
mozilla-django-oidc,75254,4.44,10,,0,10,0,10,0,10,6,0,,0,10
greenlet,52684451,4.41,10,0,0,10,0,9,0,10,6,0,,0,10
